Wild,"Adventure, Biography, Drama","A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy."
127 Hours,"Biography, Drama","A mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive."
The Railway Man,"Biography, Drama, Romance","A former British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him."
L'amant,"Biography, Drama, Romance","In 1929 French Indochina, a French teenage girl embarks on a reckless and forbidden romance with a wealthy, older Chinese man, each knowing that knowledge of their affair will bring drastic consequences to each other."
The Mauritanian,"Biography, Drama, Thriller",Mohamedou Ould Slahifights for freedom after being detained and imprisoned without charge by the U.S. Government for years.
Ip Man,"Action, Biography, Drama","During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive."
Ferrari,"Biography, Drama, History",The life story of Italian sports car entrepreneur Enzo Ferrari.
Richard Jewell,"Biography, Crime, Drama","Security guardRichard Jewellis an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case."
"Extremely Wicked, Shockingly Evil and Vile","Biography, Crime, Drama","A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years."
Serpico,"Biography, Crime, Drama",An honest New York cop namedFrank Serpicoblows the whistle on rampant corruption in the force only to have his comrades turn against him.
Midnight Express,"Biography, Crime, Drama","Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison."
Fire in the Sky,"Biography, Drama, Fantasy",An Arizona logger mysteriously disappears for five days in an alleged encounter with a flying saucer in 1975. His co-workers endure ridicule and contempt as they are wrongly accused of murder.
Till,"Biography, Crime, Drama","In 1955, after Emmett Till is murdered in a brutal lynching, his mother vows to expose the racism behind the attack while working to have those involved brought to justice."
The Post,"Biography, Drama, History",A cover-up spanning four U.S. Presidents pushes the country's first female newspaper publisher and her editor to join an unprecedented battle between press and government.
The Lost City of Z,"Adventure, Biography, Drama","A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s."
The Theory of Everything,"Biography, Drama, Romance",A look at the relationship between the famous physicistStephen Hawkingand his wife.
The Banker,"Biography, Drama","In the 1960s, two African-American entrepreneurs hire a working-class white man to pretend to be the head of their business empire while they pose as a janitor and chauffeur."
Outlaw King,"Action, Biography, Drama",A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.
The Highwaymen,"Biography, Crime, Drama",The untold true story of the legendary detectives who brought down Bonnie and Clyde.
Benedetta,"Biography, Drama, Romance","A 17th-century nun in Italy suffers from disturbing religious and erotic visions. She is assisted by a companion, and the relationship between the two women develops into a romantic love affair."
Spartacus,"Adventure, Biography, Drama","The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
Steve Jobs,"Biography, Drama","Steve Jobstakes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac."
The Doors,"Biography, Drama, Music","The story of the famous and influential 1960s rock bandThe Doorsand its lead singer and composer,Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971."
Spencer,"Biography, Drama","Diana Spencer, struggling with mental-health problems during her Christmas holidays with the Royal Family at their Sandringham estate in Norfolk, England, decides to end her decade-long marriage to Prince Charles."
Above Suspicion,"Action, Biography, Crime",The true-crime story leading to the first-ever conviction of an F.B.I. Agent for murder.
Saving Mr. Banks,"Biography, Comedy, Drama","AuthorP.L. Traversreflects on her childhood after reluctantly meeting withWalt Disney, who seeks to adapt her Mary Poppins books for the big screen."
The Danish Girl,"Biography, Crime, Drama",A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.
Dangal,"Action, Biography, Drama",Former wrestlerMahavir Singh Phogatand his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.
Lovelace,"Biography, Drama","The story ofLinda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband before taking control of her life."
A Walk in the Woods,"Adventure, Biography, Comedy","After spending two decades in England, Bill Bryson (Robert Redford) returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends, Stephen Katz (Nick Nolte)."
Cleopatra,"Biography, Drama, History",Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.
Cleopatra,"Biography, Drama",Feature film based on the life of the powerful Egyptian leader.
Men of Honor,"Biography, Drama","The story of Carl Brashear, the first African-American U.S. Navy Diver, and the man who trained him."
The Last King of Scotland,"Biography, Drama, History",Based on the events of the brutal Ugandan dictatorIdi Amin's regime as seen by his personal physician during the 1970s.
42,"Biography, Drama, Sport","In 1947,Jackie Robinsonbecomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process."
Patton,"Biography, Drama, War",The World War II phase of the career of controversial American generalGeorge S. Patton.
Heavenly Creatures,"Biography, Crime, Drama","Two teenage girls share a unique bond; their parents, concerned that the friendship is too intense, separate them, and the girls take revenge."
Papillon,"Adventure, Biography, Crime","Wrongfully convicted for murder, Henri Charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter, Louis Dega, in an attempt to escape from the notorious penal colony on Devil's Island."
Bonnie and Clyde,"Action, Biography, Crime","Bored waitressBonnie Parkerfalls in love with an ex-con namedClyde Barrowand together they start a violent crime spree through the country, stealing cars and robbing banks."
Alexander,"Action, Biography, Drama","Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world."
